country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
"Hungary","HUN","Europe","9689010","deaths","254","2022-11","57.178184355264364","43917","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","238","2022-12","50.77918177398929","44155","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","215","2022-13","46.754002730929166","44370","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","201","2022-14","42.93524312597469","44571","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","166","2022-15","37.877966892386326","44737","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","150","2022-16","32.61427122069231","44887","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","152","2022-17","31.169335153952776","45039","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","94","2022-18","25.389590886994647","45133","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","82","2022-19","18.164910553296984","45215","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","41","2022-20","12.694795443497323","45256","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","21","2022-21","6.399002581275074","45277","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","23","2022-22","4.541227638324246","45300","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","21","2022-23","4.541227638324246","45321","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","17","2022-24","3.921969324007303","45338","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","15","2022-25","3.3027110096903605","45353","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","26","2022-26","4.231598481165775","45379","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","39","2022-27","6.708631738433545","45418","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","47","2022-28","8.876035838542844","45465","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","78","2022-29","12.901214881602971","45543","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","104","2022-30","18.784168867613925","45647","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","114","2022-31","22.49971875351558","45761","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","110","2022-32","23.118977067832525","45871","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","112","2022-33","22.912557629726876","45983","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","85","2022-34","20.332314653406282","46068","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","50","2022-35","13.933312072131208","46118","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","41","2022-36","9.392084433806962","46159","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","48","2022-37","9.185664995701314","46207","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","66","2022-38","11.765907972021909","46273","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","111","2022-39","18.268120272349808","46384","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","120","2022-40","23.84144510120229","46504","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","114","2022-41","24.15107425836076","46618","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","100","2022-42","22.086879877304288","46718","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","92","2022-43","19.816266058142162","46810","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","74","2022-44","17.132813362768744","46884","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","61","2022-45","13.933312072131208","46945","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","41","2022-46","10.527391343388024","46986","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","46","2022-47","8.979245557595668","47032","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","41","2022-48","8.979245557595668","47073","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","56","2022-49","10.011342748123905","47129","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","73","2022-50","13.314053757814266","47202","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","64","2022-51","14.139731510236857","47266","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","65","2022-52","13.314053757814266","47331","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","44","2023-01","11.24985937675779","47375","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","17","2023-02","6.29579286222225","47392","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","17","2023-03","3.509130447796008","47409","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","9","2023-04","2.683452695373418","47418","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","8","2023-05","1.754565223898004","47426","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","9","2023-06","1.754565223898004","47435","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","6","2023-07","1.5481457857923564","47441","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","11","2023-08","1.754565223898004","47452","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","12","2023-09","2.3738235382149466","47464","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","16","2023-10","2.8898721334790656","47480","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","11","2023-11","2.7866624144262415","47491","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","10","2023-12","2.167404100109299","47501","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","15","2023-13","2.5802429763205943","47516","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","8","2023-14","2.3738235382149466","47524","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","11","2023-15","1.9609846620036515","47535","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","6","2023-16","1.754565223898004","47541","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","8","2023-17","1.4449360667395328","47549","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","4","2023-18","1.2385166286338851","47553","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","4","2023-19","0.8256777524225901","47557","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","5","2023-20","0.928887471475414","47562","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","3","2023-21","0.8256777524225901","47565","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-22","0.41283887621129506","47566","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","2","2023-23","0.3096291571584713","47568","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","NA","2023-24","NA","NA","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-25","NA","47569","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-26","0.20641943810564753","47570","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-27","0.20641943810564753","47571","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","NA","2023-28","NA","NA","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-29","NA","47572","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-30","0.20641943810564753","47573","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-31","0.20641943810564753","47574","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","NA","2023-32","NA","NA","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","1","2023-33","NA","47575","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","NA","2023-34","NA","NA","TESSy COVID-19",
"Hungary","HUN","Europe","9689010","deaths","NA","2023-35","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-01","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-02","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-03","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-04","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-05","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","15","2020-06","NA","15","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-07","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2020-08","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","7","2020-09","NA","22","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","53","2020-10","15.94692862154749","75","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","117","2020-11","45.18296442771789","192","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","461","2020-12","153.62207905424083","653","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","509","2020-13","257.80867938168444","1162","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","440","2020-14","252.2272543641428","1602","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","135","2020-15","152.82473262316344","1737","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","53","2020-16","49.96704301418214","1790","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16","2020-17","18.338967914779612","1806","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","7","2020-18","6.112989304926538","1813","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2","2020-19","2.3920392932321235","1815","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1","2020-20","0.7973464310773745","1816","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2","2020-21","0.7973464310773745","1818","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2","2020-22","1.0631285747698327","1820","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1","2020-23","0.7973464310773745","1821","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2","2020-24","0.7973464310773745","1823","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","5","2020-25","1.8604750058472073","1828","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","6","2020-26","2.9236035806170397","1834","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","9","2020-27","3.9867321553868726","1843","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","3","2020-28","3.189385724309498","1846","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","6","2020-29","2.3920392932321235","1852","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16","2020-30","5.8472071612340795","1868","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","59","2020-31","19.933660776934364","1927","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","47","2020-32","28.172907231400565","1974","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","54","2020-33","26.843996512938276","2028","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","55","2020-34","28.97025366247794","2083","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","41","2020-35","25.515085794475983","2124","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","32","2020-36","19.402096489549447","2156","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","25","2020-37","15.149582190470115","2181","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","212","2020-38","62.99036805511258","2393","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","280","2020-39","130.76481469668943","2673","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","321","2020-40","159.73506835916737","2994","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","603","2020-41","245.58270077183136","3597","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","532","2020-42","301.66273309094004","4129","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","397","2020-43","246.91161149029364","4526","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","408","2020-44","213.95462567242882","4934","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","174","2020-45","154.68520762901065","5108","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","108","2020-46","74.95056452127321","5216","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","80","2020-47","49.96704301418214","5296","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","107","2020-48","49.701260870489676","5403","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","105","2020-49","56.34581446280113","5508","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","64","2020-50","44.91718228402543","5572","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","89","2020-51","40.6646679849461","5661","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","82","2020-52","45.44874657141035","5743","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","73","2020-53","41.19623227233102","5816","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","102","2021-01","46.51187514618018","5918","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","70","2021-02","45.7145287151028","5988","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","19","2021-03","23.654610788628776","6007","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","22","2021-04","10.897067891390785","6029","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","12","2021-05","9.036592885543577","6041","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","15","2021-06","7.1761178796963705","6056","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2021-07","6.644553592311454","6066","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2021-08","5.315642873849163","6076","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","11","2021-09","5.581425017541622","6087","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","19","2021-10","7.973464310773745","6106","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","38","2021-11","15.149582190470115","6144","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","61","2021-12","26.31243222555336","6205","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","50","2021-13","29.501817949862858","6255","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","34","2021-14","22.325700070166487","6289","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","62","2021-15","25.515085794475983","6351","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","65","2021-16","33.754332248942184","6416","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","54","2021-17","31.628075099402523","6470","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","35","2021-18","23.654610788628776","6505","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","30","2021-19","17.27583934000978","6535","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","7","2021-20","9.833939316620953","6542","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","30","2021-21","9.833939316620953","6572","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","28","2021-22","15.415364334162573","6600","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","11","2021-23","10.365503604005868","6611","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2021-24","5.581425017541622","6621","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","17","2021-25","7.1761178796963705","6638","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16","2021-26","8.77081074185112","6654","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","25","2021-27","10.897067891390785","6679","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","99","2021-28","32.95698581786481","6778","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","519","2021-29","164.25336480193914","7297","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","815","2021-30","354.5533796857392","8112","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","776","2021-31","422.85939061470094","8888","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","680","2021-32","386.9788012162191","9568","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","605","2021-33","341.53005464480873","10173","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","525","2021-34","300.33382237247775","10698","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","355","2021-35","233.8882864493632","11053","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","219","2021-36","152.55895047947098","11272","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","189","2021-37","108.43911462652294","11461","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","251","2021-38","116.9441432246816","11712","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","235","2021-39","129.17012183453465","11947","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","285","2021-40","138.20671472007825","12232","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","373","2021-41","174.88465054963748","12605","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","525","2021-42","238.67236503582743","13130","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","601","2021-43","299.2706937977079","13731","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","827","2021-44","379.53690119283027","14558","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1175","2021-45","532.0958516723013","15733","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1058","2021-46","593.4915268652591","16791","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","975","2021-47","540.3350981267674","17766","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","868","2021-48","489.83649082520037","18634","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","901","2021-49","470.1686121919585","19535","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1352","2021-50","598.8071697391083","20887","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","3319","2021-51","1241.4683931874722","24206","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","6853","2021-52","2703.5359656396845","31059","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","8921","2022-01","4192.447534604835","39980","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","131","2022-02","2405.8599647041315","40111","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","9874","2022-03","2659.150347643044","49985","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","9188","2022-04","5066.339223065637","59173","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10475","2022-05","5226.074291424805","69648","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","13792","2022-06","6449.735280984883","83440","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","17366","2022-07","8281.240033169612","100806","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","13322","2022-08","8156.322425634156","114128","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16895","2022-09","8031.139035955009","131023","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","19640","2022-10","9710.35061980396","150663","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","13313","2022-11","8758.318981097575","163976","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","7342","2022-12","5489.730177967724","171318","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","3024","2022-13","2755.0977015160215","174342","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1622","2022-14","1234.8238395951607","175964","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","875","2022-15","663.658012800068","176839","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","866","2022-16","462.7267121685697","177705","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","551","2022-17","376.6132976122132","178256","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","451","2022-18","266.31370797984306","178707","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","778","2022-19","326.6462545980311","179485","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","863","2022-20","436.1484977993239","180348","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","809","2022-21","444.38774425379006","181157","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1159","2022-22","523.0592587867577","182316","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1412","2022-23","683.32589143331","183728","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1535","2022-24","783.2599774616742","185263","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2409","2022-25","1048.2447747230551","187672","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","3196","2022-26","1489.7089153962281","190868","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","3196","2022-27","1698.8794624821926","194064","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","2338","2022-28","1470.8383831940635","196402","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1695","2022-29","1071.8993855116837","198097","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","1337","2022-30","805.8514596755332","199434","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","803","2022-31","568.7737875018605","200237","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","860","2022-32","441.99570496055793","201097","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","717","2022-33","419.13844060300653","201814","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","547","2022-34","335.9486296272671","202361","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","424","2022-35","258.0744615253769","202785","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","357","2022-36","207.57585422380984","203142","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","250","2022-37","161.32976122132212","203392","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","239","2022-38","129.96746826561204","203631","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","240","2022-39","127.30964682868746","203871","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","188","2022-40","113.7547575003721","204059","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","217","2022-41","107.64176819544555","204276","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","324","2022-42","143.78813973761987","204600","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","295","2022-43","164.5191469456316","204895","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","305","2022-44","159.4692862154749","205200","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","310","2022-45","163.45601837086178","205510","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","276","2022-46","155.7483362037805","205786","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","274","2022-47","146.180179030852","206060","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","207","2022-48","127.84121111607237","206267","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","207","2022-49","110.03380748867768","206474","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","384","2022-50","157.07724692224278","206858","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","355","2022-51","196.41300418872657","207213","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","223","2022-52","153.62207905424083","207436","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","192","2023-01","110.29958963237014","207628","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","NA","2023-02","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","76","2023-03","NA","207704","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","105","2023-04","48.106568008334925","207809","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","190","2023-05","78.40573238927516","207999","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","115","2023-06","81.06355382619974","208114","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","101","2023-07","57.408943037570964","208215","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","117","2023-08","57.94050732495588","208332","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","75","2023-09","51.030171588951966","208407","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","32","2023-10","28.438689375093023","208439","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","44","2023-11","20.199442920626822","208483","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","28","2023-12","19.136314345856988","208511","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","37","2023-13","17.27583934000978","208548","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","28","2023-14","17.27583934000978","208576","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16","2023-15","11.694414322468159","208592","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","8","2023-16","6.378771448618996","208600","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2023-17","4.784078586464247","208610","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2023-18","5.315642873849163","208620","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","10","2023-19","5.315642873849163","208630","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","16","2023-20","6.910335736003912","208646","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","19","2023-21","9.302375029236035","208665","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","23","2023-22","11.162850035083244","208688","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","19","2023-23","11.162850035083244","208707","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","21","2023-24","10.631285747698326","208728","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","7","2023-25","7.441900023388829","208735","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","8","2023-26","3.9867321553868726","208743","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","8","2023-27","4.252514299079331","208751","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","6","2023-28","3.7209500116944145","208757","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","35","2023-29","10.897067891390785","208792","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","22","2023-30","15.149582190470115","208814","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","31","2023-31","14.086453615700282","208845","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","38","2023-32","18.338967914779612","208883","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","32","2023-33","18.60475005847207","208915","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","42","2023-34","19.667878633241905","208957","TESSy COVID-19",
"Iceland","ISL","Europe","376248","cases","41","2023-35","22.05991792647403","208998","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-01","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-02","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-03","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-04","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-05","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","0","2020-06","NA","0","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-07","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","NA","2020-08","NA","NA","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","0","2020-09","NA","0","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","0","2020-10","0","0","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","0","2020-11","0","0","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","1","2020-12","2.6578214369245816","1","TESSy COVID-19",
"Iceland","ISL","Europe","376248","deaths","1","2020-13","5.315642873849163","2","TESSy COVID-19",
